id,AND_ID,PI_ID,PMID,ProjectNumber,subProjectNumber,PI_Name
26847,8294835,8776341,11246869,P30CA068485,9011.0,"HANLEY, GREGORY A."
26848,8294835,8776341,11371552,P30CA068485,9011.0,"HANLEY, GREGORY A."
26849,8294835,8776341,11591705,P30CA068485,9011.0,"HANLEY, GREGORY A."
26850,8294835,8776341,11784003,P30CA068485,9011.0,"HANLEY, GREGORY A."
26851,8294835,8776341,11160820,P30CA068485,9011.0,"HANLEY, GREGORY A."
26852,8294835,8776341,11112786,P30CA068485,9011.0,"HANLEY, GREGORY A."
26853,8294835,8776341,11145585,P30CA068485,9011.0,"HANLEY, GREGORY A."
26854,8294835,8776341,11562356,P30CA068485,9011.0,"HANLEY, GREGORY A."
26855,8294835,8776341,11278485,P30CA068485,9011.0,"HANLEY, GREGORY A."
26856,8294835,8776341,11590169,P30CA068485,9011.0,"HANLEY, GREGORY A."
26857,8294835,8776341,11319817,P30CA068485,9011.0,"HANLEY, GREGORY A."
26858,8294835,8776341,11158322,P30CA068485,9011.0,"HANLEY, GREGORY A."
26859,8294835,8776341,11355040,P30CA068485,9011.0,"HANLEY, GREGORY A."
26860,8294835,8776341,11494140,P30CA068485,9011.0,"HANLEY, GREGORY A."
26861,8294835,8776341,11274634,P30CA068485,9011.0,"HANLEY, GREGORY A."
26862,8294835,8776341,11566041,P30CA068485,9011.0,"HANLEY, GREGORY A."
26863,8294835,8776341,11375952,P30CA068485,9011.0,"HANLEY, GREGORY A."
26864,8294835,8776341,11382784,P30CA068485,9011.0,"HANLEY, GREGORY A."
26865,8294835,8776341,11399052,P30CA068485,9011.0,"HANLEY, GREGORY A."
26866,8294835,8776341,11160275,P30CA068485,9011.0,"HANLEY, GREGORY A."
26867,8294835,8776341,11170396,P30CA068485,9011.0,"HANLEY, GREGORY A."
26868,8294835,8776341,11713147,P30CA068485,9011.0,"HANLEY, GREGORY A."
26869,8294835,8776341,11916237,P30CA068485,9011.0,"HANLEY, GREGORY A."
26870,7278183,1935132,2164213,F32DK008260,,"CLIFF, WILLIAM H"
26871,7278183,1935132,1698126,F32DK008260,,"CLIFF, WILLIAM H"
26872,4176864,1885924,9428690,R01AA009292,,"KISS, ZOLTAN"
26873,4176864,1885924,9344462,R01AA009292,,"KISS, ZOLTAN"
26874,4176864,1885924,9371692,R01AA009292,,"KISS, ZOLTAN"
26875,4176864,1885924,9257719,R01AA009292,,"KISS, ZOLTAN"
26876,4176864,1885924,9006957,R01AA009292,,"KISS, ZOLTAN"
26877,4176864,1885924,9326372,R01AA009292,,"KISS, ZOLTAN"
26878,4176864,1885924,9001386,R01AA009292,,"KISS, ZOLTAN"
26879,199499,6243824,18003906,P41RR001219,6267.0,"MARKO, MICHAEL"
26880,199499,6243824,17215293,P41RR001219,6267.0,"MARKO, MICHAEL"
26881,199499,6243824,18079724,P41RR001219,6267.0,"MARKO, MICHAEL"
26882,199499,6243824,17277781,P41RR001219,6267.0,"MARKO, MICHAEL"
26883,199499,6243824,16931050,P41RR001219,6267.0,"MARKO, MICHAEL"
26884,199499,6243824,17996252,P41RR001219,6267.0,"MARKO, MICHAEL"
26885,199499,6243824,17434183,P41RR001219,6267.0,"MARKO, MICHAEL"
26886,199499,6243824,17327161,P41RR001219,6267.0,"MARKO, MICHAEL"
26887,199499,6243824,17452324,P41RR001219,6267.0,"MARKO, MICHAEL"
26888,199499,6243824,17606610,P41RR001219,6267.0,"MARKO, MICHAEL"
26889,199499,6243824,17656762,P41RR001219,6267.0,"MARKO, MICHAEL"
26890,199499,6243824,17435749,P41RR001219,6267.0,"MARKO, MICHAEL"
26891,199499,6243824,17449628,P41RR001219,6267.0,"MARKO, MICHAEL"
26892,199499,6243824,17055743,P41RR001219,6267.0,"MARKO, MICHAEL"
26893,199499,6243824,17179934,P41RR001219,6267.0,"MARKO, MICHAEL"
26894,4493057,6490410,11018027,P30CA068485,9012.0,"MERNAUGH, RAYMOND L"
26895,4493057,6490410,11290414,P30CA068485,9012.0,"MERNAUGH, RAYMOND L"
26896,4493057,6490410,11586099,P30CA068485,9012.0,"MERNAUGH, RAYMOND L"
26897,4493057,6490410,11371564,P30CA068485,9012.0,"MERNAUGH, RAYMOND L"
26898,4493057,6490410,11522658,P30CA068485,9012.0,"MERNAUGH, RAYMOND L"
26899,4493057,6490410,11267832,P30CA068485,9012.0,"MERNAUGH, RAYMOND L"
26900,4493057,6490410,11559542,P30CA068485,9012.0,"MERNAUGH, RAYMOND L"
26901,4493057,6490410,11459968,P30CA068485,9012.0,"MERNAUGH, RAYMOND L"
26902,4493057,6490410,11735123,P30CA068485,9012.0,"MERNAUGH, RAYMOND L"
26903,4493057,6490410,11585737,P30CA068485,9012.0,"MERNAUGH, RAYMOND L"
26904,4493057,6490410,11054410,P30CA068485,9012.0,"MERNAUGH, RAYMOND L"
26905,4493057,6490410,11673218,P30CA068485,9012.0,"MERNAUGH, RAYMOND L"
26906,4493057,6490410,11494146,P30CA068485,9012.0,"MERNAUGH, RAYMOND L"
26907,4493057,6490410,11413319,P30CA068485,9012.0,"MERNAUGH, RAYMOND L"
26908,4493057,6490410,11774028,P30CA068485,9012.0,"MERNAUGH, RAYMOND L"
26909,4493057,6490410,11751519,P30CA068485,9012.0,"MERNAUGH, RAYMOND L"
26910,4493057,6490410,11729236,P30CA068485,9012.0,"MERNAUGH, RAYMOND L"
26911,4493057,6490410,11764529,P30CA068485,9012.0,"MERNAUGH, RAYMOND L"
26912,4493057,6490410,11289146,P30CA068485,9012.0,"MERNAUGH, RAYMOND L"
26913,4493057,6490410,12369705,P30CA068485,9012.0,"MERNAUGH, RAYMOND L"
26914,4493057,6490410,11568152,P30CA068485,9012.0,"MERNAUGH, RAYMOND L"
26915,4493057,6490410,11560969,P30CA068485,9012.0,"MERNAUGH, RAYMOND L"
26916,4493057,6490410,11359912,P30CA068485,9012.0,"MERNAUGH, RAYMOND L"
26917,4493057,6490410,11278613,P30CA068485,9012.0,"MERNAUGH, RAYMOND L"
26918,4493057,6490410,11160014,P30CA068485,9012.0,"MERNAUGH, RAYMOND L"
26919,4493057,6490410,11679632,P30CA068485,9012.0,"MERNAUGH, RAYMOND L"
26920,4493057,6490410,11350871,P30CA068485,9012.0,"MERNAUGH, RAYMOND L"
26921,4493057,6490410,11389610,P30CA068485,9012.0,"MERNAUGH, RAYMOND L"
26922,4493057,6490410,11714542,P30CA068485,9012.0,"MERNAUGH, RAYMOND L"
26923,4493057,6490410,11414802,P30CA068485,9012.0,"MERNAUGH, RAYMOND L"
26924,4493057,6490410,11556812,P30CA068485,9012.0,"MERNAUGH, RAYMOND L"
26925,4493057,6490410,11292587,P30CA068485,9012.0,"MERNAUGH, RAYMOND L"
26926,4493057,6490410,11404224,P30CA068485,9012.0,"MERNAUGH, RAYMOND L"
26927,4493057,6490410,11454681,P30CA068485,9012.0,"MERNAUGH, RAYMOND L"
26928,4493057,6490410,11278548,P30CA068485,9012.0,"MERNAUGH, RAYMOND L"
26929,4493057,6490410,11279202,P30CA068485,9012.0,"MERNAUGH, RAYMOND L"
26930,4493057,6490410,11549283,P30CA068485,9012.0,"MERNAUGH, RAYMOND L"
26931,4493057,6490410,11239401,P30CA068485,9012.0,"MERNAUGH, RAYMOND L"
26932,4493057,6490410,11739620,P30CA068485,9012.0,"MERNAUGH, RAYMOND L"
26933,4493057,6490410,11412035,P30CA068485,9012.0,"MERNAUGH, RAYMOND L"
26934,4493057,6490410,11313463,P30CA068485,9012.0,"MERNAUGH, RAYMOND L"
26935,4493057,6490410,11319821,P30CA068485,9012.0,"MERNAUGH, RAYMOND L"
26936,4493057,6490410,11302699,P30CA068485,9012.0,"MERNAUGH, RAYMOND L"
26937,4493057,6490410,11287552,P30CA068485,9012.0,"MERNAUGH, RAYMOND L"
26938,4493057,6490410,11751383,P30CA068485,9012.0,"MERNAUGH, RAYMOND L"
26939,4493057,6490410,11551847,P30CA068485,9012.0,"MERNAUGH, RAYMOND L"
26940,4493057,6490410,11369633,P30CA068485,9012.0,"MERNAUGH, RAYMOND L"
26941,4493057,6490410,11248033,P30CA068485,9012.0,"MERNAUGH, RAYMOND L"
26942,4493057,6490410,11702784,P30CA068485,9012.0,"MERNAUGH, RAYMOND L"
26943,4493057,6490410,11152519,P30CA068485,9012.0,"MERNAUGH, RAYMOND L"
26944,4493057,6490410,11774533,P30CA068485,9012.0,"MERNAUGH, RAYMOND L"
26945,4493057,6490410,11511183,P30CA068485,9012.0,"MERNAUGH, RAYMOND L"
26946,4493057,6490410,11687954,P30CA068485,9012.0,"MERNAUGH, RAYMOND L"
26947,4493057,6490410,11694570,P30CA068485,9012.0,"MERNAUGH, RAYMOND L"
26948,4493057,6490410,11381079,P30CA068485,9012.0,"MERNAUGH, RAYMOND L"
26949,4493057,6490410,11764925,P30CA068485,9012.0,"MERNAUGH, RAYMOND L"
26950,4493057,6490410,11698434,P30CA068485,9012.0,"MERNAUGH, RAYMOND L"
26951,4493057,6490410,11062239,P30CA068485,9012.0,"MERNAUGH, RAYMOND L"
26952,4493057,6490410,11332994,P30CA068485,9012.0,"MERNAUGH, RAYMOND L"
26953,4493057,6490410,11120604,P30CA068485,9012.0,"MERNAUGH, RAYMOND L"
26954,4493057,6490410,11533236,P30CA068485,9012.0,"MERNAUGH, RAYMOND L"
26955,4493057,6490410,11246869,P30CA068485,9012.0,"MERNAUGH, RAYMOND L"
26956,4493057,6490410,11371552,P30CA068485,9012.0,"MERNAUGH, RAYMOND L"
26957,4493057,6490410,11591705,P30CA068485,9012.0,"MERNAUGH, RAYMOND L"
26958,4493057,6490410,11784003,P30CA068485,9012.0,"MERNAUGH, RAYMOND L"
26959,4493057,6490410,11160820,P30CA068485,9012.0,"MERNAUGH, RAYMOND L"
26960,4493057,6490410,11112786,P30CA068485,9012.0,"MERNAUGH, RAYMOND L"
26961,4493057,6490410,11145585,P30CA068485,9012.0,"MERNAUGH, RAYMOND L"
26962,4493057,6490410,11562356,P30CA068485,9012.0,"MERNAUGH, RAYMOND L"
26963,4493057,6490410,11278485,P30CA068485,9012.0,"MERNAUGH, RAYMOND L"
26964,4493057,6490410,11590169,P30CA068485,9012.0,"MERNAUGH, RAYMOND L"
26965,4493057,6490410,11319817,P30CA068485,9012.0,"MERNAUGH, RAYMOND L"
26966,4493057,6490410,11158322,P30CA068485,9012.0,"MERNAUGH, RAYMOND L"
26967,4493057,6490410,11355040,P30CA068485,9012.0,"MERNAUGH, RAYMOND L"
26968,4493057,6490410,11494140,P30CA068485,9012.0,"MERNAUGH, RAYMOND L"
26969,4493057,6490410,11274634,P30CA068485,9012.0,"MERNAUGH, RAYMOND L"
26970,4493057,6490410,11566041,P30CA068485,9012.0,"MERNAUGH, RAYMOND L"
26971,4493057,6490410,11375952,P30CA068485,9012.0,"MERNAUGH, RAYMOND L"
26972,4493057,6490410,11382784,P30CA068485,9012.0,"MERNAUGH, RAYMOND L"
26973,4493057,6490410,11399052,P30CA068485,9012.0,"MERNAUGH, RAYMOND L"
26974,4493057,6490410,11160275,P30CA068485,9012.0,"MERNAUGH, RAYMOND L"
26975,4493057,6490410,11170396,P30CA068485,9012.0,"MERNAUGH, RAYMOND L"
26976,4493057,6490410,11713147,P30CA068485,9012.0,"MERNAUGH, RAYMOND L"
26977,4493057,6490410,11916237,P30CA068485,9012.0,"MERNAUGH, RAYMOND L"
26978,7649435,1893296,9384903,K07MH001040,,"POLLOCK, BRUCE G"
26979,7649435,1893296,8148634,K07MH001040,,"POLLOCK, BRUCE G"
26980,3638043,1876411,11459796,R01HL033610,,"RAIZADA, MOHAN K."
26981,3638043,1876411,11181513,R01HL033610,,"RAIZADA, MOHAN K."
26982,3638043,1876411,11230355,R01HL033610,,"RAIZADA, MOHAN K."
26983,3638043,1876411,11606427,R01HL033610,,"RAIZADA, MOHAN K."
26984,3638043,1876411,11230300,R01HL033610,,"RAIZADA, MOHAN K."
26985,1912369,1936118,12844526,R01EB000768,,"BACSKAI, BRIAN J"
26986,1912369,1936118,14645482,R01EB000768,,"BACSKAI, BRIAN J"
26987,1912369,1936118,14517353,R01EB000768,,"BACSKAI, BRIAN J"
26988,1912369,1936118,12880341,R01EB000768,,"BACSKAI, BRIAN J"
26989,1912369,1936118,12805296,R01EB000768,,"BACSKAI, BRIAN J"
26990,1912369,1936118,14506282,R01EB000768,,"BACSKAI, BRIAN J"
26991,634090,1940660,11018027,P30CA068485,9013.0,"MURPHY, BARBARA A"
26992,634090,1940660,11290414,P30CA068485,9013.0,"MURPHY, BARBARA A"
26993,634090,1940660,11586099,P30CA068485,9013.0,"MURPHY, BARBARA A"
26994,634090,1940660,11371564,P30CA068485,9013.0,"MURPHY, BARBARA A"
26995,634090,1940660,11522658,P30CA068485,9013.0,"MURPHY, BARBARA A"
26996,634090,1940660,11267832,P30CA068485,9013.0,"MURPHY, BARBARA A"
26997,634090,1940660,11559542,P30CA068485,9013.0,"MURPHY, BARBARA A"
26998,634090,1940660,11459968,P30CA068485,9013.0,"MURPHY, BARBARA A"
26999,634090,1940660,11735123,P30CA068485,9013.0,"MURPHY, BARBARA A"
27000,634090,1940660,11585737,P30CA068485,9013.0,"MURPHY, BARBARA A"
27001,634090,1940660,11054410,P30CA068485,9013.0,"MURPHY, BARBARA A"
27002,634090,1940660,11673218,P30CA068485,9013.0,"MURPHY, BARBARA A"
27003,634090,1940660,11494146,P30CA068485,9013.0,"MURPHY, BARBARA A"
27004,634090,1940660,11413319,P30CA068485,9013.0,"MURPHY, BARBARA A"
27005,634090,1940660,11774028,P30CA068485,9013.0,"MURPHY, BARBARA A"
27006,634090,1940660,11751519,P30CA068485,9013.0,"MURPHY, BARBARA A"
27007,634090,1940660,11729236,P30CA068485,9013.0,"MURPHY, BARBARA A"
27008,634090,1940660,11764529,P30CA068485,9013.0,"MURPHY, BARBARA A"
27009,634090,1940660,11289146,P30CA068485,9013.0,"MURPHY, BARBARA A"
27010,634090,1940660,12369705,P30CA068485,9013.0,"MURPHY, BARBARA A"
27011,634090,1940660,11568152,P30CA068485,9013.0,"MURPHY, BARBARA A"
27012,634090,1940660,11560969,P30CA068485,9013.0,"MURPHY, BARBARA A"
27013,634090,1940660,11359912,P30CA068485,9013.0,"MURPHY, BARBARA A"
27014,634090,1940660,11278613,P30CA068485,9013.0,"MURPHY, BARBARA A"
27015,634090,1940660,11160014,P30CA068485,9013.0,"MURPHY, BARBARA A"
27016,634090,1940660,11679632,P30CA068485,9013.0,"MURPHY, BARBARA A"
27017,634090,1940660,11350871,P30CA068485,9013.0,"MURPHY, BARBARA A"
27018,634090,1940660,11389610,P30CA068485,9013.0,"MURPHY, BARBARA A"
27019,634090,1940660,11714542,P30CA068485,9013.0,"MURPHY, BARBARA A"
27020,634090,1940660,11414802,P30CA068485,9013.0,"MURPHY, BARBARA A"
27021,634090,1940660,11556812,P30CA068485,9013.0,"MURPHY, BARBARA A"
27022,634090,1940660,11292587,P30CA068485,9013.0,"MURPHY, BARBARA A"
27023,634090,1940660,11404224,P30CA068485,9013.0,"MURPHY, BARBARA A"
27024,634090,1940660,11454681,P30CA068485,9013.0,"MURPHY, BARBARA A"
27025,634090,1940660,11278548,P30CA068485,9013.0,"MURPHY, BARBARA A"
27026,634090,1940660,11279202,P30CA068485,9013.0,"MURPHY, BARBARA A"
27027,634090,1940660,11549283,P30CA068485,9013.0,"MURPHY, BARBARA A"
27028,634090,1940660,11239401,P30CA068485,9013.0,"MURPHY, BARBARA A"
27029,634090,1940660,11739620,P30CA068485,9013.0,"MURPHY, BARBARA A"
27030,634090,1940660,11412035,P30CA068485,9013.0,"MURPHY, BARBARA A"
27031,634090,1940660,11313463,P30CA068485,9013.0,"MURPHY, BARBARA A"
27032,634090,1940660,11319821,P30CA068485,9013.0,"MURPHY, BARBARA A"
27033,634090,1940660,11302699,P30CA068485,9013.0,"MURPHY, BARBARA A"
27034,634090,1940660,11287552,P30CA068485,9013.0,"MURPHY, BARBARA A"
27035,634090,1940660,11751383,P30CA068485,9013.0,"MURPHY, BARBARA A"
27036,634090,1940660,11551847,P30CA068485,9013.0,"MURPHY, BARBARA A"
27037,634090,1940660,11369633,P30CA068485,9013.0,"MURPHY, BARBARA A"
27038,634090,1940660,11248033,P30CA068485,9013.0,"MURPHY, BARBARA A"
27039,634090,1940660,11702784,P30CA068485,9013.0,"MURPHY, BARBARA A"
27040,634090,1940660,11152519,P30CA068485,9013.0,"MURPHY, BARBARA A"
27041,634090,1940660,11774533,P30CA068485,9013.0,"MURPHY, BARBARA A"
27042,634090,1940660,11511183,P30CA068485,9013.0,"MURPHY, BARBARA A"
27043,634090,1940660,11687954,P30CA068485,9013.0,"MURPHY, BARBARA A"
27044,634090,1940660,11694570,P30CA068485,9013.0,"MURPHY, BARBARA A"
27045,634090,1940660,11381079,P30CA068485,9013.0,"MURPHY, BARBARA A"
27046,634090,1940660,11764925,P30CA068485,9013.0,"MURPHY, BARBARA A"
27047,634090,1940660,11698434,P30CA068485,9013.0,"MURPHY, BARBARA A"
27048,634090,1940660,11062239,P30CA068485,9013.0,"MURPHY, BARBARA A"
27049,634090,1940660,11332994,P30CA068485,9013.0,"MURPHY, BARBARA A"
27050,634090,1940660,11120604,P30CA068485,9013.0,"MURPHY, BARBARA A"
27051,634090,1940660,11533236,P30CA068485,9013.0,"MURPHY, BARBARA A"
27052,634090,1940660,11246869,P30CA068485,9013.0,"MURPHY, BARBARA A"
27053,634090,1940660,11371552,P30CA068485,9013.0,"MURPHY, BARBARA A"
27054,634090,1940660,11591705,P30CA068485,9013.0,"MURPHY, BARBARA A"
27055,634090,1940660,11784003,P30CA068485,9013.0,"MURPHY, BARBARA A"
27056,634090,1940660,11160820,P30CA068485,9013.0,"MURPHY, BARBARA A"
27057,634090,1940660,11112786,P30CA068485,9013.0,"MURPHY, BARBARA A"
27058,634090,1940660,11145585,P30CA068485,9013.0,"MURPHY, BARBARA A"
27059,634090,1940660,11562356,P30CA068485,9013.0,"MURPHY, BARBARA A"
27060,634090,1940660,11278485,P30CA068485,9013.0,"MURPHY, BARBARA A"
27061,634090,1940660,11590169,P30CA068485,9013.0,"MURPHY, BARBARA A"
27062,634090,1940660,11319817,P30CA068485,9013.0,"MURPHY, BARBARA A"
27063,634090,1940660,11158322,P30CA068485,9013.0,"MURPHY, BARBARA A"
27064,634090,1940660,11355040,P30CA068485,9013.0,"MURPHY, BARBARA A"
27065,634090,1940660,11494140,P30CA068485,9013.0,"MURPHY, BARBARA A"
27066,634090,1940660,11274634,P30CA068485,9013.0,"MURPHY, BARBARA A"
27067,634090,1940660,11566041,P30CA068485,9013.0,"MURPHY, BARBARA A"
27068,634090,1940660,11375952,P30CA068485,9013.0,"MURPHY, BARBARA A"
27069,634090,1940660,11382784,P30CA068485,9013.0,"MURPHY, BARBARA A"
27070,634090,1940660,11399052,P30CA068485,9013.0,"MURPHY, BARBARA A"
27071,634090,1940660,11160275,P30CA068485,9013.0,"MURPHY, BARBARA A"
27072,634090,1940660,11170396,P30CA068485,9013.0,"MURPHY, BARBARA A"
27073,634090,1940660,11713147,P30CA068485,9013.0,"MURPHY, BARBARA A"
27074,634090,1940660,11916237,P30CA068485,9013.0,"MURPHY, BARBARA A"
27075,7018394,1887997,8258512,R01EY004567,,"FREDDO, THOMAS FRANK"
27076,199499,6243824,18003906,P41RR001219,6268.0,"MARKO, MICHAEL"
27077,199499,6243824,17215293,P41RR001219,6268.0,"MARKO, MICHAEL"
27078,199499,6243824,18079724,P41RR001219,6268.0,"MARKO, MICHAEL"
27079,199499,6243824,17277781,P41RR001219,6268.0,"MARKO, MICHAEL"
27080,199499,6243824,16931050,P41RR001219,6268.0,"MARKO, MICHAEL"
27081,199499,6243824,17996252,P41RR001219,6268.0,"MARKO, MICHAEL"
27082,199499,6243824,17434183,P41RR001219,6268.0,"MARKO, MICHAEL"
27083,199499,6243824,17327161,P41RR001219,6268.0,"MARKO, MICHAEL"
27084,199499,6243824,17452324,P41RR001219,6268.0,"MARKO, MICHAEL"
27085,199499,6243824,17606610,P41RR001219,6268.0,"MARKO, MICHAEL"
27086,199499,6243824,17656762,P41RR001219,6268.0,"MARKO, MICHAEL"
27087,199499,6243824,17435749,P41RR001219,6268.0,"MARKO, MICHAEL"
27088,199499,6243824,17449628,P41RR001219,6268.0,"MARKO, MICHAEL"
27089,199499,6243824,17055743,P41RR001219,6268.0,"MARKO, MICHAEL"
27090,199499,6243824,17179934,P41RR001219,6268.0,"MARKO, MICHAEL"
27091,2533175,1936425,11018027,P30CA068485,9014.0,"WHITLOCK, JAMES A"
27092,2533175,1936425,11290414,P30CA068485,9014.0,"WHITLOCK, JAMES A"
27093,2533175,1936425,11586099,P30CA068485,9014.0,"WHITLOCK, JAMES A"
27094,2533175,1936425,11371564,P30CA068485,9014.0,"WHITLOCK, JAMES A"
27095,2533175,1936425,11522658,P30CA068485,9014.0,"WHITLOCK, JAMES A"
27096,2533175,1936425,11267832,P30CA068485,9014.0,"WHITLOCK, JAMES A"
27097,2533175,1936425,11559542,P30CA068485,9014.0,"WHITLOCK, JAMES A"
27098,2533175,1936425,11459968,P30CA068485,9014.0,"WHITLOCK, JAMES A"
27099,2533175,1936425,11735123,P30CA068485,9014.0,"WHITLOCK, JAMES A"
27100,2533175,1936425,11585737,P30CA068485,9014.0,"WHITLOCK, JAMES A"
27101,2533175,1936425,11054410,P30CA068485,9014.0,"WHITLOCK, JAMES A"
27102,2533175,1936425,11673218,P30CA068485,9014.0,"WHITLOCK, JAMES A"
27103,2533175,1936425,11494146,P30CA068485,9014.0,"WHITLOCK, JAMES A"
27104,2533175,1936425,11413319,P30CA068485,9014.0,"WHITLOCK, JAMES A"
27105,2533175,1936425,11774028,P30CA068485,9014.0,"WHITLOCK, JAMES A"
27106,2533175,1936425,11751519,P30CA068485,9014.0,"WHITLOCK, JAMES A"
27107,2533175,1936425,11729236,P30CA068485,9014.0,"WHITLOCK, JAMES A"
27108,2533175,1936425,11764529,P30CA068485,9014.0,"WHITLOCK, JAMES A"
27109,2533175,1936425,11289146,P30CA068485,9014.0,"WHITLOCK, JAMES A"
27110,2533175,1936425,12369705,P30CA068485,9014.0,"WHITLOCK, JAMES A"
27111,2533175,1936425,11568152,P30CA068485,9014.0,"WHITLOCK, JAMES A"
27112,2533175,1936425,11560969,P30CA068485,9014.0,"WHITLOCK, JAMES A"
27113,2533175,1936425,11359912,P30CA068485,9014.0,"WHITLOCK, JAMES A"
27114,2533175,1936425,11278613,P30CA068485,9014.0,"WHITLOCK, JAMES A"
27115,2533175,1936425,11160014,P30CA068485,9014.0,"WHITLOCK, JAMES A"
27116,2533175,1936425,11679632,P30CA068485,9014.0,"WHITLOCK, JAMES A"
27117,2533175,1936425,11350871,P30CA068485,9014.0,"WHITLOCK, JAMES A"
27118,2533175,1936425,11389610,P30CA068485,9014.0,"WHITLOCK, JAMES A"
27119,2533175,1936425,11714542,P30CA068485,9014.0,"WHITLOCK, JAMES A"
27120,2533175,1936425,11414802,P30CA068485,9014.0,"WHITLOCK, JAMES A"
27121,2533175,1936425,11556812,P30CA068485,9014.0,"WHITLOCK, JAMES A"
27122,2533175,1936425,11292587,P30CA068485,9014.0,"WHITLOCK, JAMES A"
27123,2533175,1936425,11404224,P30CA068485,9014.0,"WHITLOCK, JAMES A"
27124,2533175,1936425,11454681,P30CA068485,9014.0,"WHITLOCK, JAMES A"
27125,2533175,1936425,11278548,P30CA068485,9014.0,"WHITLOCK, JAMES A"
27126,2533175,1936425,11279202,P30CA068485,9014.0,"WHITLOCK, JAMES A"
27127,2533175,1936425,11549283,P30CA068485,9014.0,"WHITLOCK, JAMES A"
27128,2533175,1936425,11239401,P30CA068485,9014.0,"WHITLOCK, JAMES A"
27129,2533175,1936425,11739620,P30CA068485,9014.0,"WHITLOCK, JAMES A"
27130,2533175,1936425,11412035,P30CA068485,9014.0,"WHITLOCK, JAMES A"
27131,2533175,1936425,11313463,P30CA068485,9014.0,"WHITLOCK, JAMES A"
27132,2533175,1936425,11319821,P30CA068485,9014.0,"WHITLOCK, JAMES A"
27133,2533175,1936425,11302699,P30CA068485,9014.0,"WHITLOCK, JAMES A"
27134,2533175,1936425,11287552,P30CA068485,9014.0,"WHITLOCK, JAMES A"
27135,2533175,1936425,11751383,P30CA068485,9014.0,"WHITLOCK, JAMES A"
27136,2533175,1936425,11551847,P30CA068485,9014.0,"WHITLOCK, JAMES A"
27137,2533175,1936425,11369633,P30CA068485,9014.0,"WHITLOCK, JAMES A"
27138,2533175,1936425,11248033,P30CA068485,9014.0,"WHITLOCK, JAMES A"
27139,2533175,1936425,11702784,P30CA068485,9014.0,"WHITLOCK, JAMES A"
27140,2533175,1936425,11152519,P30CA068485,9014.0,"WHITLOCK, JAMES A"
27141,2533175,1936425,11774533,P30CA068485,9014.0,"WHITLOCK, JAMES A"
27142,2533175,1936425,11511183,P30CA068485,9014.0,"WHITLOCK, JAMES A"
27143,2533175,1936425,11687954,P30CA068485,9014.0,"WHITLOCK, JAMES A"
27144,2533175,1936425,11694570,P30CA068485,9014.0,"WHITLOCK, JAMES A"
27145,2533175,1936425,11381079,P30CA068485,9014.0,"WHITLOCK, JAMES A"
27146,2533175,1936425,11764925,P30CA068485,9014.0,"WHITLOCK, JAMES A"
27147,2533175,1936425,11698434,P30CA068485,9014.0,"WHITLOCK, JAMES A"
27148,2533175,1936425,11062239,P30CA068485,9014.0,"WHITLOCK, JAMES A"
27149,2533175,1936425,11332994,P30CA068485,9014.0,"WHITLOCK, JAMES A"
27150,2533175,1936425,11120604,P30CA068485,9014.0,"WHITLOCK, JAMES A"
27151,2533175,1936425,11533236,P30CA068485,9014.0,"WHITLOCK, JAMES A"
27152,2533175,1936425,11246869,P30CA068485,9014.0,"WHITLOCK, JAMES A"
27153,2533175,1936425,11371552,P30CA068485,9014.0,"WHITLOCK, JAMES A"
27154,2533175,1936425,11591705,P30CA068485,9014.0,"WHITLOCK, JAMES A"
27155,2533175,1936425,11784003,P30CA068485,9014.0,"WHITLOCK, JAMES A"
27156,2533175,1936425,11160820,P30CA068485,9014.0,"WHITLOCK, JAMES A"
27157,2533175,1936425,11112786,P30CA068485,9014.0,"WHITLOCK, JAMES A"
27158,2533175,1936425,11145585,P30CA068485,9014.0,"WHITLOCK, JAMES A"
27159,2533175,1936425,11562356,P30CA068485,9014.0,"WHITLOCK, JAMES A"
